GeneID	GSM6745638	GSM6745639	GSM6745640	GSM6745641	GSM6745642	GSM6745643
107985940	1	0	4	1	1	0
51141	383	302	402	329	406	260
100506797	13	14	17	10	21	12
105373578	0	0	0	0	0	0
107985815	0	0	0	0	0	0
105373579	0	0	1	0	0	0
101927709	0	0	0	0	0	0
2019	0	0	0	0	0	0
8685	1	1	1	0	2	0
165257	0	0	0	0	1	0
107985941	0	0	0	0	0	0
55240	519	442	504	576	767	463
100874111	75	63	75	79	113	60
105373581	96	69	88	108	134	77
130355	155	139	150	135	175	76
1622	1084	824	1148	1121	1344	885
140738	0	3	2	0	1	1
6344	0	0	0	0	0	0
107105282	0	0	0	0	0	0
200373	0	3	5	0	0	0
80775	321	236	328	315	380	200
101927764	29	17	27	20	30	14
5775	388	310	387	389	498	227
107985817	0	0	0	0	0	0
57669	96	73	90	64	81	38
105373582	10	8	7	2	6	3
79134	1448	1135	1557	1312	1576	873
105373583	0	0	0	0	1	0
5899	1585	1364	1656	1568	1878	1127
105373584	0	0	1	0	0	0
105373989	1	0	0	0	0	0
3625	0	2	0	1	1	0
84931	0	0	0	0	0	0
105373585	0	0	0	0	0	0
2736	88	50	76	94	123	76
105373587	0	0	0	0	0	0
105373588	0	0	0	0	0	0
29842	23	21	27	27	34	12
23332	1899	1499	2127	1679	2199	1193
107985942	23	10	15	8	24	8
100151683	2	2	4	0	0	1
254128	501	416	579	515	608	314
84365	964	724	972	829	936	575
7247	2474	2062	2639	2367	2906	1678
105373590	0	1	0	0	1	1
101927801	0	0	0	0	0	0
105373592	19	8	21	10	17	8
105373591	21	17	31	25	26	6
105373593	0	0	0	1	0	0
107985943	0	0	0	0	0	0
105373594	0	0	0	0	0	0
105373595	0	0	1	0	0	0
105373596	0	0	0	0	0	0
107985818	0	0	0	0	0	0
107985819	59	47	70	54	94	33
107985820	0	0	0	0	0	1
129684	11	5	13	2	6	2
105373598	0	0	0	0	0	0
105373597	0	0	0	0	0	0
105373600	0	0	0	0	0	0
105373601	0	0	0	0	0	0
105373602	0	0	0	0	0	0
2995	2739	2288	2716	2840	3370	2127
105373603	0	0	0	0	0	0
101929926	0	0	0	0	0	0
105373604	0	0	0	0	0	0
274	1659	1502	1810	1655	2098	1129
105373605	0	0	1	2	2	1
339761	0	0	1	0	0	0
2071	1307	970	1298	1171	1520	756
10746	985	807	1062	871	1179	546
100506922	49	44	58	35	76	36
5624	9	5	7	3	10	6
100616187	0	0	0	0	2	0
105373608	9	8	9	12	25	4
55677	1447	1101	1500	1210	1548	823
4648	5	5	2	0	5	5
105373609	0	0	0	0	0	0
101927834	2	0	0	0	0	0
55679	5	7	7	3	3	4
2840	1	0	1	0	0	0
55339	2021	1604	2182	2009	2564	1354
84826	178	178	227	235	297	162
5433	1965	1432	1993	1888	2008	1226
83607	965	829	1026	921	1159	628
107985944	26	28	40	30	34	24
79595	1048	806	1075	919	1201	676
56886	4064	3103	4249	3687	4388	2442
9394	3513	3011	3624	3687	4564	2573
105373610	3	1	1	0	3	1
105373611	1	0	0	0	2	1
101927881	0	0	0	0	0	0
151121	0	0	0	0	0	0
105373612	0	0	0	0	0	0
105373613	0	2	0	1	1	0
105373614	0	0	0	0	0	0
107985945	0	0	0	0	0	0
105373615	5	2	0	3	1	1
105373616	5	3	4	0	3	2
389033	0	0	0	0	0	0
101927924	0	0	0	0	0	0
100131320	1	4	2	2	1	3
84084	10	8	8	9	4	7
440905	0	0	0	1	0	0
728378	2	0	1	1	1	1
105373617	0	0	0	0	0	0
285103	1	0	0	0	0	0
91409	3	2	1	1	4	1
55627	2093	1784	2236	2000	2489	1355
80097	3227	2818	3350	3465	3967	2490
112714	8	4	1	3	11	6
100189418	0	0	0	0	0	0
84317	761	602	706	706	837	493
92856	1724	1413	1745	1664	2008	1110
26469	2269	1921	2369	2167	2567	1553
105373618	13	10	11	5	9	4
100216479	10	8	5	7	4	3
646802	0	0	0	0	0	0
653269	1	0	3	3	2	1
653275	0	0	0	0	0	0
646743	0	0	0	0	0	0
107985778	0	0	0	0	0	0
150527	0	0	0	0	0	0
55997	0	0	0	0	0	0
653781	1	1	2	2	1	0
100132708	0	0	0	0	0	0
344561	0	0	0	0	0	0
205147	0	0	0	0	0	0
50649	1389	1138	1437	1271	1386	890
130074	2687	2256	2787	2471	2731	1676
55041	3363	2411	3192	2822	3423	1957
445582	3	1	4	4	4	0
112268424	0	0	0	0	0	0
440910	0	0	0	0	0	0
150786	16	13	21	16	8	10
112268425	0	0	0	0	0	0
389043	0	0	0	0	0	0
401010	4	2	2	3	4	5
653784	1654	1364	1674	1615	1999	1195
113457	36	34	39	23	54	23
100616378	11	8	14	17	11	3
150776	686	483	788	589	749	380
90557	9	8	8	5	14	2
440915	0	0	0	1	0	0
101927994	0	0	0	0	0	0
29798	85	56	60	57	58	38
408029	2	1	1	1	1	0
101928067	0	0	0	0	0	0
554226	0	0	0	0	0	0
100313824	0	0	0	0	0	0
105373622	0	0	0	0	0	0
646915	1	1	4	0	1	3
339742	0	0	0	0	0	0
2863	1	0	1	1	0	0
113218485	0	0	0	0	0	0
116372	1	0	1	1	1	0
105373623	0	0	0	0	0	0
344148	0	0	0	0	0	0
101928185	0	0	0	0	0	0
112268439	0	0	0	0	0	0
101928161	0	0	0	0	0	0
105373627	0	0	0	0	0	0
105373628	0	0	0	0	0	0
4249	1462	1181	1563	1292	1676	949
100500878	1	1	0	3	0	0
81615	493	362	551	437	559	288
105373629	5	8	12	4	8	6
130013	8	9	6	5	8	2
100847069	0	0	0	0	0	0
100129961	19	22	27	24	19	16
905	1037	757	1126	870	1234	522
80122	0	0	2	0	2	0
22930	1403	1095	1501	1158	1449	852
109616967	0	0	0	0	1	0
84083	512	351	593	423	555	297
23518	1780	1452	1987	1653	1934	1162
406915	3	0	1	1	1	0
107985946	294	218	318	231	301	173
23190	3376	2692	3550	2779	3235	1813
3938	13	13	16	9	19	15
100507600	26	26	37	30	35	25
4175	4987	3896	5179	5022	5769	3456
1615	2129	1739	2262	1835	2282	1263
101928243	256	222	273	230	293	172
112268426	109	91	112	99	113	58
7852	647	554	695	623	751	473
107985947	0	1	1	0	1	0
105373633	0	0	0	0	0	0
80731	0	0	0	0	0	0
105373634	0	0	0	0	0	0
101928273	0	0	0	0	0	0
3176	30	13	36	23	36	17
107985948	1	0	1	0	1	0
105373636	0	0	1	1	1	0
105373635	2	0	0	0	1	0
105373637	29	26	17	18	32	19
339745	588	441	645	530	651	376
11249	8	10	12	12	8	9
647012	0	0	0	0	0	0
105373639	0	0	0	0	0	0
105373640	0	0	0	0	0	0
107985821	0	0	0	0	0	0
105373643	0	0	0	0	0	0
105373641	0	0	0	0	0	0
105373644	0	0	0	0	0	0
105373645	0	0	0	0	0	0
105373647	0	0	0	0	0	0
107985822	0	0	0	0	0	0
53353	0	0	0	0	0	0
102465692	0	0	0	0	0	0
105373649	0	0	0	0	0	0
107985779	0	0	0	0	0	0
105373648	0	0	0	0	0	0
105373651	0	0	0	0	0	0
107985823	0	0	0	0	0	0
105373652	0	0	0	0	1	0
8942	29	17	31	47	39	26
55843	1534	1042	1568	1246	1588	976
107985949	27	9	21	23	36	4
101928361	37	17	43	31	50	2
105373654	45	24	50	31	75	10
101928386	4	1	3	1	6	2
79712	490	322	513	419	502	267
9839	4086	3289	4341	3825	4631	2544
100303491	100	72	94	81	115	50
101928455	0	1	0	1	0	0
105373656	12	9	10	7	5	11
401014	0	0	0	0	0	0
105373663	0	0	0	0	0	0
105373662	0	0	0	0	1	0
100505498	0	0	0	0	0	0
105373664	0	0	0	0	0	0
105373665	0	0	0	0	0	0
105373666	0	0	0	0	0	0
105373667	0	0	0	0	0	0
728773	0	0	0	0	0	0
105373669	0	0	0	0	0	0
105373668	0	0	0	0	0	0
107985824	0	0	0	0	0	0
92	60	54	72	65	75	54
5000	644	545	690	584	765	435
105373674	3	0	3	3	5	1
55777	393	253	343	313	463	215
105373673	9	7	7	4	3	1
26122	806	680	880	716	896	511
101928526	0	0	0	0	0	0
3800	27	18	29	24	26	15
112267889	1	1	3	2	1	1
101928553	6	5	4	2	5	1
130576	7	7	10	4	1	1
105373678	0	0	0	0	0	0
105373677	0	0	0	0	0	0
105373679	0	0	0	0	0	0
130574	12	18	10	6	9	5
113218495	0	0	0	0	0	0
27249	1721	1327	1676	1459	1628	1026
101929231	160	133	136	134	163	92
105373680	0	0	0	0	0	0
150596	0	0	0	0	0	0
105373682	0	0	0	0	0	0
105373684	0	0	0	0	0	0
105373683	0	0	0	0	0	0
105373685	0	0	0	0	0	0
390	1	1	4	0	0	0
101929260	0	0	0	0	0	0
101929282	0	0	0	0	0	0
105373686	0	0	0	0	0	0
107985825	0	0	0	0	0	0
107985826	0	0	0	0	0	0
375287	333	265	312	266	336	184
9111	1550	1276	1647	1312	1604	957
107985827	0	0	0	0	0	0
101929319	1	1	2	2	2	2
7130	10	7	8	4	2	4
100616392	0	0	0	0	0	0
100616418	0	0	0	0	0	0
55183	4002	3169	4521	3602	4602	2412
4703	70	43	68	43	80	32
101929356	63	35	60	49	74	24
26225	1458	1111	1482	1310	1538	945
785	37	28	45	40	73	34
10254	510	385	560	440	573	298
105373689	3	6	3	3	7	1
105373688	0	0	0	0	0	0
114793	151	129	175	156	239	123
105373690	4	2	1	7	4	1
55660	4498	3514	4667	4000	4728	2670
151188	1094	882	1125	986	1266	693
105373691	0	0	0	0	0	0
107985950	0	0	0	0	0	0
107985951	0	0	0	0	0	0
56475	0	0	0	0	0	0
114805	4	3	2	5	7	1
100144595	0	1	0	0	0	0
105373692	0	0	0	0	0	0
105373694	0	0	0	0	0	0
105373693	0	0	0	0	0	0
3760	0	0	0	0	0	0
105373696	0	0	0	0	0	0
107985952	0	0	0	0	0	0
105373698	0	0	0	0	0	0
105373699	0	0	0	0	0	0
105373700	0	0	0	0	0	0
107985953	0	0	0	0	0	0
107985828	0	0	0	0	0	0
105373703	0	0	1	0	1	0
101929378	2	1	6	6	2	1
4929	207	151	211	81	85	42
440918	131	82	129	92	163	62
100189021	0	0	0	0	0	0
100189208	0	0	0	0	0	0
2820	1287	1024	1334	1005	1222	660
105373707	0	0	0	0	0	0
105373708	0	0	0	0	0	0
107985955	0	0	0	0	0	0
105373710	0	0	3	1	0	0
105373709	2	0	0	0	0	0
11227	383	347	347	412	454	271
57471	31	16	31	25	35	15
728066	139	98	147	110	141	85
105373711	27	12	28	14	18	12
9595	639	514	687	544	666	407
105373712	0	1	1	1	0	0
130399	5	4	5	2	1	5
105373713	3	1	1	0	2	0
90	402	357	442	405	483	261
105373714	2	3	4	1	3	2
151531	1	0	0	0	2	0
554201	0	1	0	0	0	0
130940	2	3	3	0	2	3
8502	1581	1205	1595	1409	1739	1048
105373715	4	2	3	2	6	0
107985780	54	36	61	63	89	25
100129029	91	64	99	78	117	54
92196	0	1	1	0	0	0
85461	832	681	899	780	1035	553
102465535	0	0	0	0	0	0
105373716	42	25	57	36	75	22
151525	327	294	403	334	407	227
29994	1118	897	1233	963	1310	639
643072	190	145	174	167	195	125
64844	2155	1627	2225	1918	2359	1325
100526664	1075	814	1174	1066	1327	713
9936	432	336	482	455	591	331
4065	930	740	1005	861	1089	566
22925	61	31	56	34	67	38
105373717	0	1	0	1	0	0
3694	0	0	0	0	0	0
100505984	0	0	0	0	3	0
5937	852	692	823	832	1024	537
100616364	10	7	11	20	27	10
105373718	0	0	0	0	0	0
105373719	1	0	0	0	0	0
10010	487	374	526	471	550	308
101929512	18	12	17	15	22	10
100996579	205	156	225	153	201	122
10213	1333	1041	1420	1251	1391	938
10716	0	0	0	0	0	0
105373720	0	0	0	0	0	1
285116	193	139	202	169	197	109
57282	0	0	0	0	3	0
105373722	0	0	0	0	0	0
1803	43	34	52	63	69	43
100131604	0	1	2	1	1	1
101929532	1	0	0	0	0	0
2641	0	0	0	0	1	0
2191	1	0	0	0	0	0
105373724	0	0	0	0	0	0
64135	475	404	524	370	440	237
25801	587	426	601	565	670	396
90134	0	1	2	1	1	0
101929570	0	0	0	0	0	0
105373727	0	0	0	0	0	0
107985829	0	0	0	0	0	0
105373728	0	0	0	0	0	0
55137	36	37	46	35	56	30
107985957	1	1	0	0	1	0
2888	1	2	1	0	3	1
22837	317	253	355	250	357	170
100337591	0	0	0	0	2	0
101929633	1	1	2	1	2	1
151258	0	0	0	0	0	0
6328	21	22	19	14	22	15
6326	11	16	21	21	32	17
80034	0	0	0	0	1	0
2591	166	146	186	153	211	121
105373730	11	4	10	4	15	2
100506124	18	15	17	16	24	8
79809	558	465	559	502	668	321
100506134	5	2	6	4	6	3
102724058	1	1	2	0	0	0
6323	1	0	1	0	2	0
101929680	42	38	48	35	46	26
6335	416	329	492	376	500	267
6332	2	2	6	2	2	0
107985958	3	0	1	0	0	1
129446	72	59	90	72	63	40
100874011	0	0	1	0	0	0
8708	1	0	2	5	2	0
105616981	1	0	0	0	0	0
27347	883	651	868	794	956	529
107985959	3	5	1	3	2	2
105373733	0	0	0	0	0	0
105373734	2	1	1	2	1	0
102724081	27	12	24	14	28	12
253782	1825	1469	1927	1781	2089	1146
100616356	0	0	0	0	0	0
100861402	552	406	563	526	606	334
115677	76	64	104	90	112	40
57405	646	495	711	539	684	377
57818	0	0	2	0	0	0
8647	24	16	29	25	36	25
10170	381	296	392	507	550	372
4036	37	20	47	29	42	31
129880	173	164	178	125	203	112
10324	5	7	5	5	2	0
79675	775	643	819	707	932	438
9360	3695	3127	3707	3162	3437	2073
129881	38	32	23	12	31	32
493911	68	44	65	46	69	45
100526832	392	340	450	392	487	257
151230	405	342	442	393	498	274
6741	3906	3134	4058	3548	4145	2513
29081	846	678	807	760	776	485
109617017	3	1	5	2	3	1
130507	1141	881	1248	939	1275	723
140469	10	9	5	3	9	2
105373735	0	0	0	0	0	0
101929753	1	0	0	0	0	0
100130256	0	0	0	0	0	0
101926913	0	0	0	0	0	0
440925	1	0	0	0	1	0
389058	0	0	0	2	0	0
285141	4	2	4	1	3	3
2571	105	91	166	108	193	82
26003	2104	1624	2031	1824	2155	1259
9874	2371	1803	2448	2162	2344	1313
107983995	0	0	0	1	1	0
105373737	0	0	0	1	0	1
79828	517	409	546	492	621	327
80067	734	600	815	655	780	426
79901	849	618	887	801	1015	561
1781	2141	1720	2143	1789	2107	1242
8604	446	326	429	427	547	310
105373739	0	0	0	0	0	0
105373740	1	0	0	0	0	1
8520	1956	1557	1990	1711	1886	1178
254042	205	143	261	222	331	135
1745	29	23	27	19	23	11
1746	13	5	16	2	7	6
104326193	0	1	0	0	0	0
105373741	0	0	0	0	0	0
107985960	2	0	0	2	1	2
105376738	1	0	0	1	0	0
105373742	0	0	0	0	0	0
3655	1727	1311	1743	1525	1940	1060
101929947	3	2	4	1	5	3
5163	504	427	589	447	589	290
91149	0	0	1	1	0	1
11069	6	2	5	2	4	2
51776	2028	1633	2069	1825	2177	1228
339751	89	64	100	75	105	47
105373743	0	0	1	0	0	0
83879	2611	2037	2743	2574	3174	1732
105373744	0	0	0	0	0	0
107985961	0	0	0	0	0	0
105373745	0	0	0	0	0	0
6670	2338	1966	2551	2038	2534	1460
100128905	0	0	0	0	0	0
105373746	0	0	0	0	1	0
29789	2156	1734	2193	2015	2321	1396
285084	2	0	4	3	2	1
102724194	0	0	0	0	0	0
100131390	1	0	0	0	0	1
9541	925	687	882	680	822	429
79634	509	394	537	413	482	286
151556	45	40	61	43	62	22
105373748	7	9	10	14	3	4
7456	5083	4255	5460	4609	5501	3363
440926	2933	2237	3001	2591	3020	1898
1134	0	0	0	0	0	0
105373750	0	0	1	0	0	0
1123	9	9	10	11	11	11
1386	1194	959	1329	1027	1283	730
100126350	2	2	4	0	1	1
518	2904	2153	2838	2640	3196	1870
105373752	0	0	0	0	0	0
107985962	0	0	0	0	0	0
80856	531	440	604	512	655	360
107985830	1	0	0	0	0	0
344191	0	0	0	0	0	0
3239	0	0	0	0	0	0
3238	0	0	0	0	0	0
107985805	0	0	0	0	0	0
3237	0	0	0	0	0	0
3236	0	0	0	0	0	0
3235	0	0	0	0	0	0
100129455	0	0	0	0	0	0
3234	0	0	0	0	0	0
100506783	0	0	0	0	0	0
401021	0	0	0	0	0	0
406903	0	0	0	0	0	0
3233	0	0	0	0	0	0
3232	0	0	0	0	0	0
401022	0	0	0	1	0	0
102800310	0	0	0	0	0	0
3231	0	0	0	0	0	0
102465802	0	0	0	0	0	0
10651	394	344	403	373	393	258
100302142	0	0	0	0	0	0
105373754	0	0	0	0	0	0
375295	0	0	0	1	0	0
102724224	0	0	0	0	0	0
105369143	0	0	0	0	0	0
101929963	0	0	0	0	0	0
105373757	0	0	0	0	0	0
107985966	0	0	0	0	0	0
105373756	0	0	0	0	0	0
107985965	0	0	1	0	1	0
105373760	0	0	0	0	2	0
105373759	10	5	14	6	16	1
220988	14690	11532	14818	12986	15707	9319
100616394	343	296	407	319	412	220
4780	1171	937	1253	1001	1245	689
100422824	2	2	2	0	4	0
100130691	115	78	99	123	133	53
102465255	0	0	2	1	1	1
8540	2647	2092	2734	2330	2839	1750
105373762	1	0	3	9	6	0
150737	144	90	155	133	127	68
92104	141	99	146	113	143	85
50940	14	10	9	8	11	9
105373764	1	1	0	0	1	0
129831	222	176	277	257	263	168
114880	899	660	878	548	614	312
101927027	464	410	516	415	552	296
8575	763	651	878	754	842	529
494513	67	49	67	59	73	34
51661	205	172	209	175	251	141
65977	439	345	468	352	456	231
100506866	156	93	176	128	191	67
7273	854	438	949	648	1155	304
101927055	0	1	0	0	1	0
285025	17	8	11	15	25	8
105373766	2	0	0	0	2	0
91404	538	453	600	482	584	312
151126	0	1	0	0	0	0
101927073	0	0	0	0	0	0
107985967	0	0	0	0	0	0
100302172	0	0	0	0	0	0
57703	1013	753	1035	860	959	576
105373767	0	0	0	0	0	0
105373768	0	0	0	0	0	0
105373769	0	0	0	0	0	0
105373770	0	0	0	0	0	0
101669767	0	0	0	0	0	0
105373771	0	0	0	0	0	0
105373772	5	3	4	2	2	4
10477	1238	939	1255	1130	1345	806
107985831	0	0	0	0	0	0
101927156	0	0	0	0	2	0
100616213	0	0	0	0	0	0
3676	6002	4706	6095	5730	7421	3916
375298	544	393	485	459	613	323
4760	0	0	0	0	0	0
6744	2498	1996	2752	2169	2969	1605
151242	2	3	4	1	0	1
102724288	0	0	0	1	0	0
5136	5	2	6	2	9	2
101929976	0	0	0	0	0	0
54431	2037	1629	2138	1818	2111	1236
2487	7	2	6	0	1	0
10787	349	259	361	298	348	173
142679	132	102	120	121	144	65
129401	342	252	365	296	356	217
105373774	29	13	17	23	26	9
105373775	0	0	0	0	0	0
105373777	0	0	0	0	0	0
102724340	0	0	0	0	0	0
105373776	0	0	0	0	0	0
100616305	0	0	0	0	0	0
107985968	0	0	0	0	0	0
105373779	0	0	0	0	0	0
105373780	42	35	41	39	43	24
91752	217	166	225	214	245	154
105373782	0	0	0	0	0	0
105373781	0	0	0	0	0	0
107985832	0	0	0	0	0	0
101927196	0	0	0	0	0	0
107985782	2	1	1	0	1	0
401024	19	13	26	16	45	5
107985781	2	1	4	3	4	2
107985783	25	15	46	24	58	3
101927217	10	6	4	6	7	2
105373785	21	16	29	16	27	8
55854	2445	1964	2468	2003	2365	1353
107985784	3	1	1	2	6	3
3685	509	368	513	444	565	275
165215	374	290	408	314	408	218
151112	0	0	0	0	0	2
105373786	8	2	8	4	9	2
10203	175	135	152	122	172	90
7035	578	442	606	500	629	326
105373788	0	0	0	0	0	0
104355152	0	0	0	0	0	0
51454	3	4	1	0	1	0
693146	0	0	0	0	0	0
105373790	0	0	0	0	0	0
116093	0	0	0	0	0	0
105373791	0	0	0	0	0	0
1281	0	0	0	0	0	1
100302219	0	0	0	0	0	0
100616324	0	0	0	0	0	0
100500837	0	0	0	0	0	0
1290	32	19	27	21	24	15
100422908	0	0	0	0	0	0
101927252	1	3	2	2	3	0
84128	1320	1017	1364	1128	1443	791
30061	4417	3323	4386	4455	5745	3111
54529	767	606	829	707	808	497
110599588	201	147	174	149	199	115
105373793	21	9	21	16	27	18
150709	156	87	150	117	171	64
64172	274	202	309	229	316	135
101409258	7	6	8	3	13	4
94101	803	561	882	681	885	490
5378	678	508	722	598	796	406
105373796	36	27	34	34	40	19
84281	602	487	663	638	797	471
105373795	0	0	0	0	1	0
2660	1	0	0	0	0	0
105373794	0	1	0	0	3	0
26275	526	457	555	490	625	335
3628	404	281	380	333	366	193
54842	1244	925	1266	1098	1265	719
105373802	33	10	18	19	30	8
100131211	472	347	497	438	535	295
105376748	157	121	175	110	163	104
4664	1002	743	1048	907	1168	568
2744	3175	2635	3531	3071	4019	2198
6772	3249	2525	3702	2231	2634	1483
105373805	5	3	4	5	4	5
107985785	0	0	1	0	3	0
6775	82	61	84	51	55	38
105373804	0	0	0	0	0	0
4430	64	65	80	87	114	65
107985833	0	0	0	0	0	0
64859	687	482	701	496	681	320
105747689	27	11	22	16	17	7
105373811	0	0	0	0	0	0
105373812	0	0	1	0	0	0
729254	0	0	0	0	0	0
8436	1789	1372	1829	1551	1888	1133
23671	4	3	8	3	8	2
105373813	21	8	26	15	19	14
101927366	16	8	20	5	19	6
105376754	6	4	2	4	6	2
112268441	0	0	0	0	0	0
64002	0	0	0	0	0	0
107985969	0	0	0	0	0	0
105373815	0	0	0	0	0	0
101927406	0	0	0	0	0	0
105373816	0	0	0	0	0	0
105376755	1	0	0	0	0	0
101927431	0	0	0	0	0	0
105373817	0	0	0	0	0	0
105373818	0	0	0	0	0	0
57181	1403	1183	1484	1519	1861	1064
56171	17	16	25	15	21	6
107985972	3	3	8	0	19	3
105373819	0	0	0	0	0	0
9262	754	571	783	659	826	457
101927454	14	10	15	14	16	11
57520	3	4	4	2	3	0
101927482	42	34	43	36	48	37
105373822	0	0	0	0	0	0
105373821	0	0	0	0	0	0
105373823	0	0	1	0	0	0
284992	130	99	139	86	150	56
100130452	0	1	0	0	0	0
9330	1486	1212	1497	1206	1551	846
401027	24	33	24	13	34	11
80055	218	180	250	132	241	111
91526	973	725	1029	823	1174	512
101927596	3	0	2	2	3	0
105373826	11	3	9	3	11	3
101927547	14	6	16	13	28	3
105373824	0	1	3	1	1	1
23451	7991	6237	8752	7067	9208	4855
80219	287	255	321	231	291	175
3329	9958	8079	10515	9269	11089	6865
106635540	500	389	498	484	571	326
100529241	1369	1118	1372	1349	1452	946
3336	1338	1051	1393	1350	1418	935
25843	335	272	324	291	357	217
130132	7	5	9	10	12	4
92935	515	451	563	480	633	397
66037	0	1	0	2	0	1
105373828	2	0	0	1	1	0
5334	18	6	14	12	19	6
101927619	0	0	0	0	0	0
105373831	0	0	0	0	0	0
105373830	0	0	0	0	0	0
23314	3	9	14	10	10	4
150538	0	0	0	0	0	0
101927641	0	1	1	0	2	0
348751	169	139	172	161	224	84
101927687	3	6	4	3	4	4
205327	468	362	510	402	505	268
129450	295	205	306	216	318	134
79568	249	206	259	213	269	153
105373833	0	0	0	0	0	0
26010	415	347	471	323	409	240
107985786	0	0	1	0	0	0
101927741	104	87	116	69	86	54
130535	465	396	470	400	545	317
151246	829	736	974	719	823	472
316	18	15	18	19	20	12
107161151	141	103	168	133	239	63
100507140	4	5	8	5	14	2
101927795	290	243	293	244	320	179
9689	4800	3932	5206	4029	4637	2831
1195	1252	971	1409	931	1332	653
53938	520	420	501	420	521	278
60491	538	342	485	387	538	267
4999	946	719	1009	813	1061	575
105373835	69	72	94	75	89	51
285172	746	634	873	689	865	430
4709	512	470	549	484	572	360
105373836	12	14	24	10	18	5
8837	2398	1945	2579	2136	2785	1403
65072	72	51	79	59	80	35
843	1165	917	1342	1047	1262	742
841	912	681	939	768	1008	540
130540	29	12	27	16	33	5
66008	844	695	904	794	928	541
55437	526	442	616	505	652	378
151254	9	0	11	6	7	0
65062	429	369	471	365	418	287
58538	7	0	3	3	5	3
57679	2630	1878	2675	2408	3301	1766
65061	33	21	45	52	80	47
8324	246	203	222	205	315	178
100652824	3	0	1	0	2	0
729224	1	0	0	0	0	0
7341	1968	1623	2092	1835	2124	1253
51602	3628	2847	3631	3066	3714	2131
692110	4	3	3	0	4	3
109616995	9	2	6	5	9	4
100113392	4	1	3	0	2	0
692058	1	6	8	5	14	2
107985976	4	2	0	1	0	3
659	935	727	1001	763	962	534
150864	400	337	450	425	581	288
130026	231	198	289	238	280	126
55759	1251	1032	1322	1193	1374	779
79800	312	186	316	271	390	171
65065	598	391	588	510	645	331
57404	1009	789	1033	815	1004	509
10152	1934	1574	2130	1666	2072	1210
65059	26	9	22	19	30	9
940	0	1	1	1	1	0
1493	0	0	0	0	0	0
101927840	0	0	0	0	0	0
29851	1	0	1	0	2	1
105373845	0	0	0	0	0	0
117583	122	108	115	107	131	72
8828	46	22	41	34	48	22
105373847	0	0	0	0	0	0
54891	1154	874	1354	1029	1521	633
105373848	4	1	1	0	5	1
4719	2475	2030	2644	2412	2747	1582
100329109	63	41	58	47	70	45
1933	9334	7011	9481	8783	10062	6431
26798	4	5	8	3	7	1
619569	2	1	4	3	4	0
2825	0	0	0	0	0	0
101669764	2	1	1	5	0	3
57683	128	106	165	105	164	63
8745	5	4	6	1	5	5
200726	0	0	0	0	0	0
391475	45	22	33	41	81	33
130752	18	17	25	23	35	12
22868	837	678	900	757	962	553
100423002	0	0	0	0	0	0
100422993	0	0	0	0	0	0
130749	141	128	174	143	197	92
8609	395	364	465	418	527	251
100423036	0	0	0	0	1	0
102465835	1	3	3	2	2	0
101927865	9	5	9	11	6	4
105373853	6	6	1	4	4	3
105373852	0	0	0	0	0	0
100302130	0	0	0	0	0	0
105373851	0	0	0	0	0	0
1385	1912	1496	1991	1752	2125	1235
151194	610	515	611	618	720	446
102724714	0	2	2	0	0	0
151195	467	378	509	402	524	295
7855	412	384	472	471	519	298
100616361	5	3	7	9	6	3
389072	372	259	346	325	419	208
105373854	6	2	4	9	5	5
100507443	0	0	0	0	0	0
1421	109	109	111	107	142	80
1420	0	0	0	0	0	0
1419	0	0	0	0	0	0
1418	0	0	0	0	0	0
389073	0	0	0	0	0	3
3417	1801	1427	1965	1682	1981	1181
100507475	24	9	21	12	10	3
200576	3076	2400	3368	2724	3443	1844
5746	3	2	4	7	9	3
105373855	0	0	0	0	0	0
101927960	12	5	9	9	18	4
105373857	0	0	4	1	2	1
105373856	3	0	2	0	3	1
4133	59	39	59	22	23	15
285175	10	8	17	9	13	8
6120	1005	766	1050	1018	1192	687
151050	487	311	507	411	583	248
101928020	39	30	51	43	72	17
112268429	0	0	3	2	3	1
107985977	2	2	12	5	20	1
33	1	0	3	0	0	0
4632	0	0	0	0	0	0
102724820	10	9	9	5	12	3
10314	1774	1371	1847	1450	1884	1068
1373	92	59	70	63	92	45
29034	0	0	0	1	0	0
107985978	0	0	0	0	0	0
2066	0	0	0	0	0	0
100313771	0	0	0	0	0	0
107985979	0	0	0	0	3	0
102725079	0	0	0	1	1	0
100616267	0	0	0	0	0	0
100616472	0	0	0	0	0	0
102725082	13	3	8	10	20	3
107985980	5	3	7	6	18	2
22807	866	683	933	783	1064	459
105373863	0	0	0	0	0	0
105373864	0	0	0	0	0	0
107985981	0	0	0	0	0	0
100130451	0	0	2	0	0	1
79582	242	170	257	218	297	139
100616375	0	0	0	0	0	0
101928084	0	0	0	0	0	0
402117	0	0	0	0	1	0
100885780	0	0	0	0	0	0
580	589	459	599	516	604	327
101928103	10	15	21	17	10	12
109617008	0	0	1	0	1	0
26154	6	6	4	5	11	3
471	2228	1768	2336	2244	2522	1563
2335	65	29	71	39	62	17
112268430	2	2	2	4	3	1
105373868	0	0	0	0	0	0
102724849	0	0	0	0	0	0
102724861	0	0	0	0	0	0
646324	0	0	1	0	0	0
105373869	0	0	0	0	0	0
105373870	0	0	0	0	0	0
55686	279	225	334	290	356	224
55825	119	90	156	118	158	88
